pais,plan,rowid,correo,nombre,antiguedad,costo_plan,usuario_id,_airbyte_ab_id,_airbyte_emitted_at
LT,['premium'],7.0908850959437e+17,benas01@gmail.com,Povilas Nagys,Aug 2018,14.71,50e35066-b507-4666-981d-5e1c38eac5b0,5e6e70a3-0f31-401f-9c53-efcf2f210d10,2021-11-25 21:40:37.607 UTC
LT,['premium'],7.0908850964660224e+17,qpovilonis@hotmail.com,Ema Kaupas,Mar 2016,14.71,a9a3bd67-fe64-48d1-99b5-221bb4902ba9,c6bc4067-9b66-40aa-91dc-e2a7a0d462f4,2021-11-25 21:40:37.607 UTC
LT,['premium'],7.090885096217641e+17,nausedadovile@hotmail.com,Paulius Kiška,Feb 2012,14.71,aecdde60-23a4-4292-b9e3-45ed72eff71d,dc8c8ce1-1d11-4b2d-9a25-bc0129eeb091,2021-11-25 21:40:37.607 UTC
MX,['basic'],7.09088507101741e+17,ernestosolano@hotmail.com,Natalia Galarza Zamudio,Sep 2021,7,bf2c3616-e507-4b68-bcf7-6e6afa129fab,c9264a99-2d69-4829-8cba-f3009872f58f,2021-11-25 21:40:37.607 UTC
MX,['basic'],7.0908850705547264e+17,cristina40@gmail.com,Ale Camps Carnero,Aug 2019,7,70554c44-99e8-4ec5-94ed-f56bc873d4df,f67eb4c2-5e8c-4db6-a0b2-26bd597d772b,2021-11-25 21:40:37.607 UTC
MX,['basic'],7.0908850711170253e+17,alvarezguiomar@yahoo.com,Gastón Franch,Feb 2021,7,6480e808-8f1d-4ec7-89c7-34376470c8b5,3982bf80-327f-4e4c-a846-fdcd69845135,2021-11-25 21:40:37.607 UTC
MX,['basic'],7.0908850705098342e+17,cristianbarraza@gmail.com,Juana Nancy Valencia Lovato,Jul 2018,7,0a952094-e811-468c-9203-724823b66ff5,738a2e1b-f02d-4eac-81f2-2a0d16778567,2021-11-25 21:40:37.607 UTC
MX,['standard'],7.0908850708532429e+17,cristiansierra@hotmail.com,Lupe Durán Ferreras,Sep 2019,9.87,93a8fefb-ecf4-443b-960a-7cfeee18c16d,7f131afa-d011-4cbc-aaba-0ed8536d5c8e,2021-11-25 21:40:37.607 UTC
MX,['standard'],7.0908850709541683e+17,liliamontez@hotmail.com,Citlali Homero Marroquín,Mar 2014,9.87,2a229a45-ca4c-4041-b0a3-f1d4e73310ab,ed36d387-13a6-4984-8dcb-ec478d5d7d37,2021-11-25 21:40:37.607 UTC
MX,['standard'],7.0908850710396928e+17,herberto40@gmail.com,Febe Soto Borrego,Jan 2015,9.87,d1b06bbe-62ea-450c-b618-cf51e31bee4f,acb79721-94e3-46c5-b57c-7ab2d9a1e2ff,2021-11-25 21:40:37.607 UTC
MX,['standard'],7.0908850708768358e+17,angelasisneros@yahoo.com,Esteban Ponce Salazar,May 2017,9.87,9c25b013-d43c-47b2-b7c1-195d40c18ae6,39a9d765-e030-4955-8463-a489207bb86a,2021-11-25 21:40:37.607 UTC
MX,['standard'],7.0908850707339674e+17,mayorgaalberto@gmail.com,María Elena Frida Barrientos Casillas,Sep 2012,9.87,a83b7386-f6a2-46f1-9b00-2ad288537990,b5acd332-428d-4bee-90f8-ca32a3e92b8d,2021-11-25 21:40:37.607 UTC
MX,['standard'],7.0908850711563469e+17,carlotamercado@gmail.com,Rosario Figueroa Brito,Feb 2015,9.87,c5060b31-27d0-462f-879e-5f350b8b7883,c66a427a-a2b5-4659-b3da-dfe76728db1b,2021-11-25 21:40:37.607 UTC
MX,['standard'],7.0908850709155021e+17,aalmaraz@hotmail.com,Reynaldo Alcala Salas,Apr 2020,9.87,d335151d-b526-47e6-80c6-d71569c29c04,ba7e042d-fd0e-4683-88cc-7d93e6bdadaa,2021-11-25 21:40:37.607 UTC
MX,['premium'],7.0908850709741568e+17,rarribas@gmail.com,Juana Durán Andrés,Dec 2015,13.4,df05a20c-ffbd-408c-a7ea-0f36b553a654,c30e3847-6d3c-4724-af3a-93a98fbc5a5e,2021-11-25 21:40:37.607 UTC
MX,['premium'],7.0908850705832346e+17,nelly73@gmail.com,Yeni Becerra,Nov 2014,13.4,9c0ac22d-05b0-4fe1-8e21-f2e3e2336202,1a9ee849-996b-4cb3-9ca0-4247b6833a1c,2021-11-25 21:40:37.607 UTC
MX,['premium'],7.0908850706048614e+17,oroscozeferino@gmail.com,Evelio Darío Cadena,Nov 2020,13.4,f8146801-5ade-4893-a3c7-bd01a87c552c,4e3ae929-46ed-469b-ac7c-e9312698d057,2021-11-25 21:40:37.607 UTC
MX,['premium'],7.0908850709984051e+17,pavonroman@yahoo.com,Isabel Iriarte Martorell,Dec 2016,13.4,4e48d7dc-92cb-4d14-9f4d-885374bdad38,d0dbf4d4-599e-4258-8f6b-c1bd911dc8de,2021-11-25 21:40:37.607 UTC
MX,['premium'],7.0908850710983475e+17,naranjomargarita@yahoo.com,Leonor Violeta Mojica,Feb 2019,13.4,787c149e-2994-4214-afd5-eaacde8b2c28,db062192-b43e-4fa7-8bb5-acc4e29135d4,2021-11-25 21:40:37.607 UTC
NL,['premium'],7.0908850717422387e+17,jinthede-gruson@yahoo.com,Mathijs Terry,Apr 2017,17.16,b5ebb3a1-0034-4a19-8599-87d5eaee5f5f,972a64b2-5ceb-4c43-b76c-7e02715ff544,2021-11-25 21:40:37.607 UTC
NL,['premium'],7.090885071487959e+17,fabienne54@hotmail.com,Tirza van Straaten,Nov 2017,17.16,03c076b6-88f9-4d24-9082-6551c4541047,a81898ba-9be0-483a-bd77-fcce037a9470,2021-11-25 21:40:37.607 UTC
NL,['premium'],7.09088507154858e+17,flinktimo@hotmail.com,Jip van der Steen,Sep 2020,17.16,effe4714-75d9-4f23-9cae-a8292c1476ce,7b47db99-9340-4036-ba57-5c5843063629,2021-11-25 21:40:37.607 UTC
NL,['premium'],7.0908850714686259e+17,renske35@yahoo.com,Lily Stamrood-Tins,Jul 2013,17.16,71a4fceb-cc00-4995-957e-f6779f63bba9,fb7eeaa2-3fe1-4ebc-a9f6-bf332983307c,2021-11-25 21:40:37.607 UTC
NL,['basic'],7.0908850715675853e+17,gerritde-plantard@hotmail.com,Aya Bos,May 2016,9.8,65041c0f-365b-4ff0-94d1-d9e49ef73697,16ab0c97-ec1a-49ed-bc29-19bf22f2fc27,2021-11-25 21:40:37.607 UTC
NL,['basic'],7.0908850718389043e+17,kevin73@yahoo.com,Anne Aalts,Aug 2012,9.8,04157009-8235-4b9e-b562-841f760a6949,a3ca1540-660a-4be3-ad3f-64c26d1d728c,2021-11-25 21:40:37.607 UTC
NL,['basic'],7.0908850712530125e+17,chloe57@hotmail.com,Pepijn Kleibrink,Mar 2019,9.8,79457ca5-8c4f-4633-a422-c44dc94c2b95,28f06a3c-7d6b-4578-a142-9a1cfd076de4,2021-11-25 21:40:37.607 UTC
NL,['basic'],7.0908850718195712e+17,hanegraaffjoel@hotmail.com,Dex Bleijenberg-Bierstraten,May 2018,9.8,d28b521c-0f18-4c96-8f88-d3ae0dd59cc8,0ce24970-a06a-4202-8129-06fe2c235257,2021-11-25 21:40:37.607 UTC
NL,['basic'],7.0908850717799219e+17,marit75@hotmail.com,Twan Mater,Feb 2017,9.8,6654c382-0407-4f9e-943f-a8eecf8f88a1,070b12ef-24d4-4313-a7d8-f3b3a72db13b,2021-11-25 21:40:37.607 UTC
NL,['basic'],7.0908850717042278e+17,eckhardtlivia@hotmail.com,Fabian Kisman-van Baalen,Nov 2015,9.8,539562f5-1e4c-4b4b-820f-333e572a1ec5,bc51d630-61f8-4d85-aa63-55c32c8b4f65,2021-11-25 21:40:37.607 UTC
NL,['basic'],7.090885071666217e+17,ben03@gmail.com,Philip Jones,Jan 2013,9.8,9135b1e5-1f55-4089-9a14-28fb44e14237,e38e351a-a3d4-4fa2-932d-7ab76c6e4ed3,2021-11-25 21:40:37.607 UTC
NL,['basic'],7.09088507133395e+17,esthervan-noort@yahoo.com,Jasper Schulten,Dec 2017,9.8,39563b96-7b8d-4169-840f-058dab1d01b1,1fbbe8e1-0fa1-4ff5-abba-9aa2eb963066,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850712133632e+17,ceylin16@gmail.com,Isa Overdijk-Blom,Apr 2019,13.48,462889ae-1649-4dd8-910a-7fb790c16bff,235e4d2e-170b-4a5b-8f1a-cdba0eb6a4de,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850713146163e+17,lisaveenstra@gmail.com,Sami Pasman,Sep 2017,13.48,04c65d64-5b5c-4866-a092-af8e1ba6f12a,185116b1-10db-4579-9d60-ca9e2b8d39d4,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850716852224e+17,coolenpuck@yahoo.com,Nadine van Dooren,Jan 2021,13.48,2d6d2dfe-1e97-4f06-b32e-c629ab9d6a2b,ba9a92ea-1386-4635-bdfd-ea6c75a8e8aa,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850714473267e+17,michellede-bruin@gmail.com,Joep Lijn,Apr 2017,13.48,8cfe5183-d56a-41e3-93eb-7e9c826dfa53,c0da2d37-d4a0-4c41-8e9c-3134b8c63ddb,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850718012211e+17,sepppison@yahoo.com,Jules Tielemans-Govarts,Apr 2014,13.48,983a4e1d-4772-494e-9a12-68bbc6a92b2e,3d458b25-d092-4b94-b36a-c480a67bcc5e,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.09088507140866e+17,doude-heer@hotmail.com,Joy van de Ven-van Poppel,Jan 2017,13.48,cf5192af-3f94-4bde-abd2-7b7e1520b890,345f15d9-3f8c-4dac-81d3-aa6bb536787c,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.090885096660009e+17,maurycysiedlaczek@o2.pl,Antoni Stypka,Feb 2012,9.28,c4b854ba-786f-4805-907a-14675db089cf,423490f5-9d41-4123-a8d3-690b24432b2e,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.0908850968553062e+17,walaszekignacy@interia.pl,Nataniel Siembab,Jul 2021,9.28,56eb56e2-694f-42ea-89a6-3fc879cbca7f,162f737e-fcef-4ff4-b95d-18c044dda374,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.0908850967963238e+17,sylwia70@yahoo.com,Rafał Pezda,Sep 2018,9.28,bd7c98b4-d865-4371-aeb1-5f76acfbc120,4db40af6-9782-456f-b4af-c6dfe3fa5e15,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.09088509675864e+17,nikodemsalawa@hotmail.com,Jeremi Kurpisz,Jul 2017,9.28,10b05cb8-9de0-49ac-8efa-7260cde1b185,8147e28c-106f-4849-93a6-e123349d9d9d,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.0908850967779738e+17,emilpaprotny@onet.pl,Marcin Oczkowicz,Oct 2014,9.28,dcb4b228-a0a8-4a78-a16c-a307061f59e5,a932f2ac-e619-41df-ad64-9fc78be12a48,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.09088509656236e+17,angelika51@onet.pl,Angelika Wnuczek,Oct 2018,9.28,bdc13a30-a719-4d7d-9e4d-6436cc5236e7,8d9acc42-29f2-43e5-bbde-003b38141015,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.0908850970774733e+17,hgill@hotmail.com,Natan Bociek,Jul 2020,9.28,4764c1f7-97c7-4ecc-abb8-c200d4b18744,57e4c187-6b08-45db-8835-01e0853c42e7,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.0908850965423718e+17,gnitek@interia.pl,Julita Ciaś,Aug 2020,9.28,af50ce02-d761-4715-b9da-7c7a10b8b7f1,37255ded-1f19-4480-9c67-21705f98d8bc,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.09088509674029e+17,adam13@yahoo.com,Adam Grodek,Feb 2021,9.28,e7d9ac24-396a-40e5-baa4-7e0b0a15a962,fef0af5a-ab77-4db7-91fc-75bf16edbd41,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850968949555e+17,gustaw07@gmail.com,Cyprian Pytko,May 2014,14.19,6f4f513d-e56b-4b18-a6c1-d0a504c9270f,f5c9f35c-f7cc-4a83-bf51-2ba7abf7d319,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850967209574e+17,rdolega@hotmail.com,Karol Skała,Jun 2019,14.19,336aa0e7-fc71-4cc7-9419-de1e9a99f8a2,541da75e-60c2-429c-bc7d-077dc07aa71f,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850969994854e+17,andrzej43@hotmail.com,Marcelina Stanuch,Jun 2015,14.19,f8814a85-78aa-44a6-ba9e-ed25518b6ce5,27f557ff-2420-4a3f-8396-b3321002bc6f,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850970981171e+17,gustaw04@hotmail.com,Ewelina Żelasko,Mar 2014,14.19,e6a0ef37-decd-4835-b442-50934732fa27,12380c98-d417-42c3-a770-467ea10d4978,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850971964211e+17,soniapielach@yahoo.com,pani Anita Piszcz,Jul 2018,14.19,4a9684b6-a07e-4a16-b96e-c1ac1a339798,0c35eca3-bbeb-49f4-ac5e-9bd24dd6a952,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850968356454e+17,jeremi69@yahoo.com,Oskar Zemanek,Mar 2021,11.73,69c6845f-a824-4a0f-b163-74e98dcbb71a,cf350bb1-9ef5-4415-831f-d884e5f587c5,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850970571571e+17,krystianlorenz@o2.pl,Konrad Parda,Jul 2016,11.73,2077d1f0-ee80-44fc-93d1-66b6243093eb,5757f1ef-d1ad-43b0-96ff-f7c7981ec4c4,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850969739264e+17,mateusz61@gmail.com,pan Igor Grębowiec,Jul 2019,11.73,fd231525-dc12-414d-a8bc-982678db8317,3c40ea7d-2950-4ca4-823b-2ff46f8cb51e,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850967006413e+17,sieradzanida@hotmail.com,Kalina Koziarz,Feb 2014,11.73,15a15e96-0e10-4078-b6bc-8cbe9da9a640,bb3006dc-ff96-4ea5-b11a-9f6c097d67cd,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.090885097037824e+17,pietrakaurelia@interia.pl,Alex Wygoda,May 2015,11.73,e4d78aac-2acf-4447-810c-6eeff474d0a5,b9c4265a-1f5d-4d17-a67c-1bfddd410eaf,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.090885096678359e+17,olga32@interia.pl,Julian Gregorowicz,Jan 2021,11.73,38c2fc2e-e686-4934-9f3f-e69cb503c017,7fc579cd-a51c-4db3-ae8d-25a048caff82,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850823692288e+17,nuno74@gmail.com,Laura Freitas,Apr 2021,17.16,edbcb083-0ec7-416a-8ce1-b6394daa3174,d0cd4981-cae3-4374-9439-d35738a5897f,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850824704819e+17,xgoncalves@gmail.com,David da Nascimento,Feb 2019,17.16,7b52ceef-eb47-4dd1-8cd4-ad203c0e453f,b6053d82-c92b-4fe8-bbbe-50b9c7dd6aa8,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850821254349e+17,cunhajoao@hotmail.com,Erika Rocha,Jul 2018,17.16,be72064e-c112-45ee-a030-ffa7813f9918,ebaf9cde-9d4c-411f-91d1-0812974d91d9,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850820051763e+17,david99@clix.pt,Dinis Carvalho-Carvalho,Jul 2014,17.16,2a65111d-9558-4fc6-872c-6806f8111e64,65fe2001-457c-4f55-a0d8-104c545c2428,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.0908850818852454e+17,margaridaalmeida@sapo.pt,Adriana Lima-Ribeiro,Sep 2014,9.8,eaeae6ba-eb34-4190-9fd9-8ed80acc3081,c486b932-cc85-449e-afad-063f99469c6a,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.0908850818429747e+17,pilarsilva@hotmail.com,Rafael Pereira,Oct 2014,9.8,48358cdb-2d2c-4fd1-913d-24e82907b42d,5c298970-56d6-4f5b-bdda-d02d1910cfa3,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.0908850823102464e+17,ineto@clix.pt,Martim Lopes,Aug 2019,9.8,4e03a461-34f9-451f-8da7-95c68a367c43,3f983efd-ba20-4628-a211-f621e6113e39,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.0908850819435725e+17,davidazevedo@hotmail.com,Fábio Barbosa,Jun 2019,9.8,8ab67d38-1c10-4de9-896c-1dbaa179609f,4d85a6e6-73cd-43c4-ab6d-3433a17edb56,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.09088508192424e+17,erikamoura@hotmail.com,Gil do Carvalho,Aug 2015,9.8,4a60b176-a6b0-425e-be8b-d52d58c8af33,35831b3f-cbe5-47a8-bf40-c8eb0a0e05b1,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850818216755e+17,garciarui@sapo.pt,Júlia Oliveira,Jun 2012,13.48,a76e04ac-dca3-4e67-88ba-9f1f61191254,156287d9-0a2d-4f4d-b13a-4aac92153253,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.09088508216574e+17,esimoes@clix.pt,Diana Correia,Sep 2012,13.48,734a0a37-418f-48c4-8ff6-e1e9e8556d10,294d6b14-7f61-43b8-b7af-ab31fa9df8ed,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850824108442e+17,benjamim41@sapo.pt,Edgar Anjos,Dec 2013,13.48,9ffceec8-2f20-4d0d-a48d-6af0967ca6aa,bb58a782-3f5a-4e78-973d-68c8cd6e12d8,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850821876941e+17,rneto@hotmail.com,Emília Torres,Jun 2019,13.48,9d29504b-af9b-45b8-9dd5-04ac6ac087f3,5ad610e3-2824-4e48-b210-2d23c20ce8f7,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850820661248e+17,damaral@gmail.com,Fabiana Garcia,Aug 2016,13.48,7577484d-3178-4768-8fbe-33f805800bac,0324825d-254c-4c05-aee2-040c69a13241,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850822902579e+17,luisaantunes@clix.pt,Eduarda Correia-Simões,Feb 2014,13.48,31b5f9c4-c9f5-43db-9d5e-11b0916e42fa,40a40e63-d296-461d-94b3-81ea57686bb7,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850822106317e+17,cunhakevin@sapo.pt,Clara Esteves,Sep 2013,13.48,71cd8c3a-cf7e-4c47-b106-749c607bfb2a,42151dc6-88bc-4f8c-91b9-7330f5a8ea46,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850821051187e+17,lbarros@gmail.com,Rafaela Pacheco-Lopes,Aug 2021,13.48,f431ecb1-f080-4076-8c11-6140e9e93516,ca256385-d81f-45fa-924e-aa79457f2efc,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850978684928e+17,kpopa@post.ro,Francesca Barbu,Jan 2020,12.26,f0a85925-8944-4f71-81b3-0ffab72fbafb,9e210199-2856-42a0-ad9e-dc506f55227a,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850978108211e+17,stanescuiustina@kappa.ro,Bănel Mazilescu,Mar 2015,12.26,89f8c8b0-c306-4f47-a1a8-6aea9adf0ec0,0fbbe36d-c9e0-4bd6-a69f-e4c689139d80,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850979291136e+17,suciuanton@post.ro,Iustin Suciu,Jul 2015,12.26,2737029f-7c03-4867-9d81-372c248dab12,fc3b65d8-432a-404e-be5b-5e2bb1641dfb,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850973383066e+17,tabacutimea@gmail.com,Ionelia Mocanu,Sep 2017,12.26,e25ebdec-e989-4323-8f24-c0983ede88ad,cfe0801b-1814-4dd9-bb9d-66921ca818c3,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850972373811e+17,barbuanisoara@email.ro,Geta Nistor,Jan 2015,12.26,d87a5937-2d6d-4e65-ac75-829de4a32be9,68a124b2-dcf8-4b73-9dc3-14f786463518,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.09088509790847e+17,dumitresculigia@gmail.com,Crin Eftimie,Mar 2013,12.26,be01f6eb-2e93-456b-9e6d-9089ec49e8ce,eb856492-45e9-49cd-ab7c-f4c9069634b2,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850977718272e+17,tdiaconescu@141.ro,Lazăr Popa,Oct 2019,12.26,5ef368a8-a009-496a-a4f7-1682dfaec24c,b66750e3-0395-41ad-b4d3-3570e566ff57,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850977128448e+17,cstan@acasa.ro,Laura Voinea,Jul 2019,9.8,b0f65e3b-012c-4ba7-ad4a-5aa099ef48f5,c781c14b-f3db-48f1-970d-6de8ed6d74a6,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850972576973e+17,stancuseverina@acasa.ro,Delia Dochia Voinea,Dec 2014,9.8,d0cd084d-c2a2-40df-a858-336605c30a45,7c8a0670-1459-4e24-a3d2-81013b6c23b0,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850975391744e+17,diaconudorel@email.ro,Melania Ileana Tudor,Jul 2012,9.8,9bbf6e0a-709b-42ef-81ac-db56dcefca14,5f3caa04-6d42-4cb2-844c-78afb28fbcd3,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850978894643e+17,simiontoma@zzup.ro,Mara Diaconescu,Sep 2021,9.8,002b76c9-f078-47cc-a1ae-b8433b64ef8d,31dac72d-68f4-4ca4-83e6-db3e7641ccf4,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850975198413e+17,rardelean@kappa.ro,Sergiu Manole,Jul 2012,9.8,33cfe053-40b0-42ba-a308-5cd8e4784c4e,15a08a0c-ae9b-4eec-b21e-1c170c3df27a,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850973786112e+17,eusebia20@gmail.com,Alice Dobre,Oct 2021,9.8,3d0f3718-2fdf-46dc-a45d-4fd7a1774b67,7f1f55b8-869a-4240-87a1-a353c49ab079,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.090885097849815e+17,ieftimie@email.ro,Adelina Ardelean,Sep 2013,9.8,0103b84c-2bbc-4961-b3e6-380a9cca9125,1b706f27-62fd-4792-871e-ffee424c4a74,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.09088509779116e+17,tabacusilviana@post.ro,Relu Mădălin Dinu,Sep 2015,14.71,a2670cc5-e95f-41d3-acb4-ff51711b3e47,94e61226-55b3-4761-b604-1d2116262d31,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.09088509735895e+17,popescucosmin@gmail.com,Bartolomeu Albu,Jun 2018,14.71,67b71f95-283a-4778-a873-6a5814401a7d,4a28621d-73e0-4f24-bf59-b67bb8878042,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.0908850979477914e+17,nemesiulian@email.ro,Nora Eftimie,Feb 2015,14.71,9c8ce8a2-46b6-43d5-a1af-67fed093fb06,2786b888-e679-4975-a686-3d5171e1fb69,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.090885097579479e+17,stanescumitrut@acasa.ro,Pompilia Tabacu,Jan 2012,14.71,706034a5-fcfe-4530-8d28-b8d8e966f58a,7f55b755-f891-4d6b-9b27-2cb45e11cc88,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.0908850976928563e+17,popescuandreea@141.ro,Carla Manole,Mar 2015,14.71,4b94bb6d-63f5-45d9-9e95-76c52bec0897,0874f034-695f-42ee-95a4-4f23dad5240b,2021-11-25 21:40:37.607 UTC
RU,['basic'],7.0908850983832781e+17,sokolovaljudmila@yandex.ru,Милица Аскольдовна Моисеева,Jan 2020,8.05,16ef8fa6-48bf-41e3-b40f-d5b09766b787,fd8846a9-39bf-44dc-93ff-dd63f8572d08,2021-11-25 21:40:37.607 UTC
RU,['basic'],7.0908850980093952e+17,irina1993@rambler.ru,Александра Кузьминична Некрасова,Oct 2016,8.05,5515970b-3220-47e2-bd1f-fbd935d88b99,00b85919-8d35-49d2-ac81-1beff783a84d,2021-11-25 21:40:37.607 UTC
RU,['basic'],7.0908850985254912e+17,egor1998@mail.ru,Игнатов Силантий Игоревич,May 2016,8.05,aa2073aa-1aa8-4eec-b878-12e4fc70673b,fc52495f-0a37-4c21-bef7-b79336b3e6d8,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.090885098306601e+17,gromovanonna@hotmail.com,Русаков Добромысл Евстигнеевич,Sep 2013,13.42,aac41a03-0a5f-4ec5-a867-3a52303d0042,44534c01-b581-4e48-bdcd-1978f9075a55,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.0908850980480614e+17,nikiforovaljudmila@rambler.ru,Захарова Дарья Рудольфовна,Mar 2020,13.42,7848d848-d862-49a6-87ff-ad26d160d3eb,c660829a-7911-4a30-9d45-cd1ad4570a4c,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.09088509854679e+17,varvara86@yahoo.com,Пахомов Куприян Абрамович,Aug 2017,13.42,30566501-5630-49b7-8a1a-73190d6b65e6,810b2450-d4f9-4a28-8ad4-c490900bd349,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.090885098226647e+17,utihonov@mail.ru,Колесникова Зинаида Алексеевна,Aug 2016,13.42,d1dee962-2799-48b9-b2c1-3da979ab3720,0dc7e1d0-a56e-405a-82b5-06f32d086753,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.0908850982066586e+17,ksenija_99@rambler.ru,Мина Владленович Трофимов,May 2015,13.42,b624cc34-aeb4-426d-a43f-0026831c8133,b458fde9-bc69-4ce5-bcbf-514172df4874,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.090885098445865e+17,nmaslova@rambler.ru,Любомир Ермолаевич Лыткин,Nov 2014,13.42,46fd0478-4056-4086-bff0-175bc77b7b41,fbef0af5-c9e6-4494-8870-96facbcc55e5,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.09088509826728e+17,hgolubeva@gmail.com,Любим Антипович Гришин,Apr 2016,10.73,33a39032-e615-4ab3-92e7-72c9ed72867c,930d455e-4691-4b5f-826b-12a561038bab,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850985048474e+17,gennadi_2014@yandex.ru,Чернова Евдокия Артемовна,Feb 2014,10.73,df739c1a-d68d-408c-8a53-ef503002be97,80b72af1-133d-4650-85b6-5449b820a19d,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850981473485e+17,grigorevtit@yandex.ru,Сигизмунд Теймуразович Аксенов,Jul 2021,10.73,4b054b8f-2519-49cc-9676-33b3ab054c5f,f76d415e-f147-4055-b402-ce96d92c149c,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850984851866e+17,elena2009@gmail.com,Юрий Гавриилович Зыков,Sep 2016,10.73,be655d67-425f-4367-8fe7-c76703eda456,035c7f3f-58d5-4a3d-a0b3-dcd89c120c1c,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850981869978e+17,seliverst_83@mail.ru,Данилова Агата Павловна,Dec 2011,10.73,a7d1c040-f117-4640-be31-de38eb1951b2,995ccf81-5b7c-484c-a29f-b0c686e7a615,2021-11-25 21:40:37.607 UTC
SE,['premium'],7.090885072068608e+17,karlsoderstrom@yahoo.de,Göran Ottosson,Feb 2012,19.37,d2488d14-5984-46fe-af74-453782c26bf0,ca01a0e4-000c-49eb-a346-a01dc505080f,2021-11-25 21:40:37.607 UTC
SE,['premium'],7.0908850722065613e+17,johanssonjohan@googlemail.com,Maria Gustafsson,May 2019,19.37,97c8f518-bf20-4f83-9e68-634f9538e9dc,620a2c11-3e85-494b-8e5b-754f44fc1776,2021-11-25 21:40:37.607 UTC
